RefSeq mRNA	UniProt Gene Name	Strand	Associated Gene Name
NM_004684	SPARCL1	-1	SPARCL1
NM_001128310	SPARCL1	-1	SPARCL1
	SPARCL1	-1	SPARCL1
	SPARCL1	-1	SPARCL1
	SPARCL1	-1	SPARCL1
	SPARCL1	-1	SPARCL1
	SPARCL1	-1	SPARCL1
	SPARCL1	-1	SPARCL1
	SPARCL1	-1	SPARCL1
	SPARCL1	-1	SPARCL1
NM_004684	SPARCL1	-1	SPARCL1
NM_001128310	SPARCL1	-1	SPARCL1
	SPARCL1	-1	SPARCL1
NM_005954	MT3	1	MT3
NM_012064	MIP	-1	MIP
	MIP	-1	MIP
	MIP	-1	MIP
NM_000103	CYP19	-1	CYP19A1
NM_031226	CYP19	-1	CYP19A1
	CYP19	-1	CYP19A1
	CYP19	-1	CYP19A1
	CYP19	-1	CYP19A1
	CYP19	-1	CYP19A1
	CYP19	-1	CYP19A1
	CYP19	-1	CYP19A1
	CYP19	-1	CYP19A1
	CYP19	-1	CYP19A1
NM_000103	CYP19	-1	CYP19A1
NM_031226	CYP19	-1	CYP19A1
NM_000103	CYP19	-1	CYP19A1
NM_031226	CYP19	-1	CYP19A1
	CYP19	-1	CYP19A1
NM_000103	CYP19A1	-1	CYP19A1
NM_031226	CYP19A1	-1	CYP19A1
	CYP19A1	-1	CYP19A1
	CYP19A1	-1	CYP19A1
	CYP19A1	-1	CYP19A1
	CYP19A1	-1	CYP19A1
	CYP19A1	-1	CYP19A1
	CYP19A1	-1	CYP19A1
	CYP19A1	-1	CYP19A1
	CYP19A1	-1	CYP19A1
NM_000103	CYP19A1	-1	CYP19A1
NM_031226	CYP19A1	-1	CYP19A1
NM_000103	CYP19A1	-1	CYP19A1
NM_031226	CYP19A1	-1	CYP19A1
	CYP19A1	-1	CYP19A1
NM_032857	LACTB	1	LACTB
NM_171846	LACTB	1	LACTB
NM_032214	SLA2	-1	SLA2
NM_175077	SLA2	-1	SLA2
NM_080747	KRT72	-1	KRT72
NM_001146225	KRT72	-1	KRT72
NM_001146226	KRT72	-1	KRT72
	KRT72	-1	KRT72
	KRT72	-1	KRT72
NM_080747	KRT72	-1	KRT72
NM_001146225	KRT72	-1	KRT72
	KRT72	-1	KRT72
NM_005953	MT2A	1	MT2A
NM_207344	SPRYD4	1	SPRYD4
	SPRYD4	1	SPRYD4
	FAM55C	1	FAM55C
NM_145037	FAM55C	1	FAM55C
NM_001134456	FAM55C	1	FAM55C
	FAM55C	1	FAM55C
NM_145037	FAM55C	1	FAM55C
NM_001134456	FAM55C	1	FAM55C
	FAM55C	1	FAM55C
NM_145037	FAM55C	1	FAM55C
NM_001134456	FAM55C	1	FAM55C
NM_145037	FAM55C	1	FAM55C
NM_001134456	FAM55C	1	FAM55C
NM_001171988	AGA	-1	AGA
NM_000027	AGA	-1	AGA
	AGA	-1	AGA
	AGA	-1	AGA
	AGA	-1	AGA
	AGA	-1	AGA
	AGA	-1	AGA
NM_001171988	GA	-1	AGA
NM_000027	GA	-1	AGA
	GA	-1	AGA
	GA	-1	AGA
	GA	-1	AGA
	GA	-1	AGA
	GA	-1	AGA
	ZC3H11A	1	ZC3H11A
	ZC3H11A	1	ZC3H11A
	ZC3H11A	1	ZC3H11A
	ZC3H11A	1	ZC3H11A
NM_014827	ZC3H11A	1	ZC3H11A
	ZC3H11A	1	ZC3H11A
NM_014827	ZC3H11A	1	ZC3H11A
NM_014827	ZC3H11A	1	ZC3H11A
	ZC3H11A	1	ZC3H11A
NM_014827	ZC3H11A	1	ZC3H11A
	ZC3H11A	1	ZC3H11A
	ZC3H11A	1	ZC3H11A
NM_014827	ZC3H11A	1	ZC3H11A
	ZC3H11A	1	ZC3H11A
NM_181535	KRT28	-1	KRT28
	GLS2	-1	GLS2
	GLS2	-1	GLS2
	GLS2	-1	GLS2
NM_013267	GLS2	-1	GLS2
	GLS2	-1	GLS2
	GLS2	-1	GLS2
	GLS2	-1	GLS2
	GLS2	-1	GLS2
	GLS2	-1	GLS2
	GLS2	-1	GLS2
	GLS2	-1	GLS2
	GLS2	-1	GLS2
	GLS2	-1	GLS2
	GLS2	-1	GLS2
	GLS2	-1	GLS2
		-1	RP11-555H23.1
		-1	RP11-733O18.1
		-1	RP11-733O18.1
		-1	RP11-733O18.1
		-1	CTD-3080F16.3
		1	RP11-15G16.1
NM_000596	IGFBP1	1	IGFBP1
	IGFBP1	1	IGFBP1
	IGFBP1	1	IGFBP1
NM_016099	GOLGA7	1	GOLGA7
NM_001002296	GOLGA7	1	GOLGA7
NM_016099	GOLGA7	1	GOLGA7
NM_001002296	GOLGA7	1	GOLGA7
	GOLGA7	1	GOLGA7
	GOLGA7	1	GOLGA7
NM_016099	GOLGA7	1	GOLGA7
NM_001002296	GOLGA7	1	GOLGA7
	GOLGA7	1	GOLGA7
	GOLGA7	1	GOLGA7
NM_001174124	GOLGA7	1	GOLGA7
NM_021227	OSTC	1	OSTC
	OSTC	1	OSTC
	OSTC	1	OSTC
	OSTC	1	OSTC
NM_012282	KCNE1L	-1	KCNE1L
NM_012282	KCNE5	-1	KCNE1L
NM_007067	MYST2	1	KAT7
NM_001199156	MYST2	1	KAT7
NM_001199157	MYST2	1	KAT7
NM_001199158	MYST2	1	KAT7
NM_001199155	MYST2	1	KAT7
	MYST2	1	KAT7
	MYST2	1	KAT7
	MYST2	1	KAT7
	MYST2	1	KAT7
	MYST2	1	KAT7
	MYST2	1	KAT7
	MYST2	1	KAT7
	MYST2	1	KAT7
	MYST2	1	KAT7
	MYST2	1	KAT7
	MYST2	1	KAT7
	MYST2	1	KAT7
	MYST2	1	KAT7
	MYST2	1	KAT7
NM_152692	C1GALT1C1	-1	C1GALT1C1
NM_001011551	C1GALT1C1	-1	C1GALT1C1
NM_152692	C1GALT1C1	-1	C1GALT1C1
NM_001011551	C1GALT1C1	-1	C1GALT1C1
NM_133450	ANKS3	-1	ANKS3
NM_001242929	ANKS3	-1	ANKS3
	ANKS3	-1	ANKS3
	ACIN1	-1	ACIN1
	ACIN1	-1	ACIN1
NM_001164816	ACIN1	-1	ACIN1
NM_001164817	ACIN1	-1	ACIN1
NM_014977	ACIN1	-1	ACIN1
NM_001164817	ACIN1	-1	ACIN1
NM_001164814	ACIN1	-1	ACIN1
	ACIN1	-1	ACIN1
	ACIN1	-1	ACIN1
	ACIN1	-1	ACIN1
	ACIN1	-1	ACIN1
	ACIN1	-1	ACIN1
	ACIN1	-1	ACIN1
	ACIN1	-1	ACIN1
	ACIN1	-1	ACIN1
	ACIN1	-1	ACIN1
	ACIN1	-1	ACIN1
	ACIN1	-1	ACIN1
	ACIN1	-1	ACIN1
	ACIN1	-1	ACIN1
	ACIN1	-1	ACIN1
NM_001164815	ACIN1	-1	ACIN1
NM_013319	UBIAD1	1	UBIAD1
	UBIAD1	1	UBIAD1
	UBIAD1	1	UBIAD1
	UBIAD1	1	UBIAD1
	TEX28	-1	TEX28P2
NM_030908	OR2A4	-1	OR2A4
		1	AC006026.11
NM_019069	WDR5B	-1	WDR5B
NM_001145659	CTAGE9	-1	CTAGE9
NM_006187	OAS3	1	OAS3
	OAS3	1	OAS3
	OAS3	1	OAS3
	OAS3	1	OAS3
	OAS3	1	OAS3
	OAS3	1	OAS3
	OAS3	1	OAS3
	OAS3	1	OAS3
	CBY1	1	CBY1
	CBY1	1	CBY1
	CBY1	1	CBY1
NM_015373	CBY1	1	CBY1
NM_001002880	CBY1	1	CBY1
NM_015373	CBY1	1	CBY1
NM_001002880	CBY1	1	CBY1
	CBY1	1	CBY1
	CBY1	1	CBY1
	CBY1	1	CBY1
	CBY1	1	CBY1
	CBY1	1	CBY1
NM_001782	CD72	-1	CD72
	CD72	-1	CD72
	CD72	-1	CD72
	CD72	-1	CD72
	CD72	-1	CD72
	CD72	-1	CD72
	CD72	-1	CD72
	CD72	-1	CD72
	CD72	-1	CD72
	CD72	-1	CD72
NM_001782	CD72	-1	CD72
		1	AC006026.12
		-1	AC006026.13
NM_002264	KPNA1	-1	KPNA1
	KPNA1	-1	KPNA1
	KPNA1	-1	KPNA1
	KPNA1	-1	KPNA1
	KPNA1	-1	KPNA1
	KPNA1	-1	KPNA1
	KPNA1	-1	KPNA1
	KPNA1	-1	KPNA1
	KPNA1	-1	KPNA1
	KPNA1	-1	KPNA1
NM_006208	PDNP1	1	ENPP1
	PDNP1	1	ENPP1
	PDNP1	1	ENPP1
	PDNP1	1	ENPP1
NM_006208	ENPP1	1	ENPP1
	ENPP1	1	ENPP1
	ENPP1	1	ENPP1
	ENPP1	1	ENPP1
NM_000513	OPN1MW	1	OPN1MW
	OPN1MW	1	OPN1MW
	OPN1MW	1	OPN1MW
NM_002593	PCOLCE	1	PCOLCE
	PCOLCE	1	PCOLCE
	PCOLCE	1	PCOLCE
	PCOLCE	1	PCOLCE
	PCOLCE	1	PCOLCE
	PCOLCE	1	PCOLCE
	PCOLCE	1	PCOLCE
	PCOLCE	1	PCOLCE
	PCOLCE	1	PCOLCE
	PCOLCE	1	PCOLCE
NM_005577	APOA	-1	LPA
	APOA	-1	LPA
NM_005577	APOA	-1	LPA
NM_005577	LPA	-1	LPA
	LPA	-1	LPA
NM_005577	LPA	-1	LPA
NM_175617	MT1L	1	MT1E
	MT1L	1	MT1E
NM_175617	MT1E	1	MT1E
	MT1E	1	MT1E
	GRM7	1	GRM7
	GRM7	1	GRM7
	GRM7	1	GRM7
NM_000844	GRM7	1	GRM7
NM_181874	GRM7	1	GRM7
	GRM7	1	GRM7
	GRM7	1	GRM7
	GRM7	1	GRM7
	GRM7	1	GRM7
	GRM7	1	GRM7
	GRM7	1	GRM7
	GRM7	1	GRM7
	GRM7	1	GRM7
	GRM7	1	GRM7
	GRM7	1	GRM7
	GRM7	1	GRM7
	GRM7	1	GRM7
	GRM7	1	GRM7
	ODF2L	-1	ODF2L
NM_001007022	ODF2L	-1	ODF2L
	ODF2L	-1	ODF2L
	ODF2L	-1	ODF2L
NM_020729	ODF2L	-1	ODF2L
	ODF2L	-1	ODF2L
	ODF2L	-1	ODF2L
	ODF2L	-1	ODF2L
	ODF2L	-1	ODF2L
	ODF2L	-1	ODF2L
	ODF2L	-1	ODF2L
	ODF2L	-1	ODF2L
	ODF2L	-1	ODF2L
	ODF2L	-1	ODF2L
	ODF2L	-1	ODF2L
	ODF2L	-1	ODF2L
	ODF2L	-1	ODF2L
	ODF2L	-1	ODF2L
	ODF2L	-1	ODF2L
	ODF2L	-1	ODF2L
	ODF2L	-1	ODF2L
	ODF2L	-1	ODF2L
	ODF2L	-1	ODF2L
NM_001184766	ODF2L	-1	ODF2L
	ODF2L	-1	ODF2L
	ODF2L	-1	ODF2L
	ODF2L	-1	ODF2L
	ODF2L	-1	ODF2L
NM_001008540	CXCR4	-1	CXCR4
NM_003467	CXCR4	-1	CXCR4
	CXCR4	-1	CXCR4
	CXCR4	-1	CXCR4
	PBX2	-1	PBX2
	PBX2	-1	PBX2
	PBX2	-1	PBX2
	PBX2	-1	PBX2
	PBX2	-1	PBX2
	PBX2	-1	PBX2
	PBX2	-1	PBX2
	PBX2	-1	PBX2
	DENND3	1	DENND3
	DENND3	1	DENND3
	DENND3	1	DENND3
	DENND3	1	DENND3
	DENND3	1	DENND3
	DENND3	1	DENND3
	DENND3	1	DENND3
	DENND3	1	DENND3
	DENND3	1	DENND3
	DENND3	1	DENND3
	DENND3	1	DENND3
	DENND3	1	DENND3
	DENND3	1	DENND3
	DENND3	1	DENND3
	DENND3	1	DENND3
	DENND3	1	DENND3
	DENND3	1	DENND3
	DENND3	1	DENND3
	DENND3	1	DENND3
	DENND3	1	DENND3
NM_014957	DENND3	1	DENND3
	DENND3	1	DENND3
NM_005372	MOS	-1	MOS
NM_001031723	DNAJB14	-1	DNAJB14
	DNAJB14	-1	DNAJB14
	DNAJB14	-1	DNAJB14
	DNAJB14	-1	DNAJB14
	DNAJB14	-1	DNAJB14
	DNAJB14	-1	DNAJB14
	DNAJB14	-1	DNAJB14
	DNAJB14	-1	DNAJB14
	DNAJB14	-1	DNAJB14
	DNAJB14	-1	DNAJB14
	DNAJB14	-1	DNAJB14
NM_002655	PLAG1	-1	PLAG1
NM_001114635	PLAG1	-1	PLAG1
NM_001114634	PLAG1	-1	PLAG1
	PLAG1	-1	PLAG1
NM_001114635	PLAG1	-1	PLAG1
NM_002655	PLAG1	-1	PLAG1
NM_001114634	PLAG1	-1	PLAG1
	PLAG1	-1	PLAG1
NM_001124758	SPNS2	1	SPNS2
NM_001174108	ZBED6	1	ZBED6
	SNRPE	1	SNRPE
	SNRPE	1	SNRPE
	SNRPE	1	SNRPE
NM_003094	SNRPE	1	SNRPE
	SNRPE	1	SNRPE
	SNRPE	1	SNRPE
NM_175068	KRT73	-1	KRT73
	KRT73	-1	KRT73
	KRT73	-1	KRT73
NM_032013	NDRG3	-1	NDRG3
	NDRG3	-1	NDRG3
NM_022477	NDRG3	-1	NDRG3
	NDRG3	-1	NDRG3
	NDRG3	-1	NDRG3
	NDRG3	-1	NDRG3
	NDRG3	-1	NDRG3
NM_138768	MYEOV	1	MYEOV
	MYEOV	1	MYEOV
	MYEOV	1	MYEOV
NM_138768	MYEOV	1	MYEOV
	MYEOV	1	MYEOV
	MYEOV	1	MYEOV
	MYEOV	1	MYEOV
	MYEOV	1	MYEOV
	MYEOV	1	MYEOV
	MYEOV	1	MYEOV
	MYEOV	1	MYEOV
	MYEOV	1	MYEOV
	NCBP2	-1	NCBP2
	NCBP2	-1	NCBP2
NM_007362	NCBP2	-1	NCBP2
	NCBP2	-1	NCBP2
	NCBP2	-1	NCBP2
NM_001042540	NCBP2	-1	NCBP2
	NCBP2	-1	NCBP2
	NCBP2	-1	NCBP2
	NCBP2	-1	NCBP2
	NCBP2	-1	NCBP2
	NCBP2	-1	NCBP2
	NCBP2	-1	NCBP2
	NCBP2	-1	NCBP2
NM_015028	TNIK	-1	TNIK
	TNIK	-1	TNIK
NM_001161566	TNIK	-1	TNIK
NM_001161565	TNIK	-1	TNIK
	TNIK	-1	TNIK
NM_001161560	TNIK	-1	TNIK
NM_001161566	TNIK	-1	TNIK
NM_001161561	TNIK	-1	TNIK
NM_001161564	TNIK	-1	TNIK
NM_001161563	TNIK	-1	TNIK
NM_001161562	TNIK	-1	TNIK
	TNIK	-1	TNIK
	TNIK	-1	TNIK
	TNIK	-1	TNIK
	TNIK	-1	TNIK
	TNIK	-1	TNIK
	TNIK	-1	TNIK
	TNIK	-1	TNIK
NM_001494	GDI2	-1	GDI2
	GDI2	-1	GDI2
	GDI2	-1	GDI2
NM_001115156	GDI2	-1	GDI2
	GDI2	-1	GDI2
	GDI2	-1	GDI2
	GDI2	-1	GDI2
	GDI2	-1	GDI2
	GDI2	-1	GDI2
NM_153686	LCORL	-1	LCORL
	LCORL	-1	LCORL
	LCORL	-1	LCORL
	LCORL	-1	LCORL
	LCORL	-1	LCORL
	LCORL	-1	LCORL
NM_001166139	LCORL	-1	LCORL
	ACSL4	-1	ACSL4
NM_004458	ACSL4	-1	ACSL4
NM_022977	ACSL4	-1	ACSL4
	ACSL4	-1	ACSL4
	ACSL4	-1	ACSL4
	ACSL4	-1	ACSL4
	ACSL4	-1	ACSL4
	ACSL4	-1	ACSL4
	ACSL4	-1	ACSL4
	ACSL4	-1	ACSL4
NM_022977	ACSL4	-1	ACSL4
NM_000839	GRM2	1	GRM2
	GRM2	1	GRM2
NM_001130063	GRM2	1	GRM2
	GRM2	1	GRM2
	GRM2	1	GRM2
	GRM2	1	GRM2
	GRM2	1	GRM2
	GRM2	1	GRM2
NM_003978	PSTPIP1	1	PSTPIP1
	PSTPIP1	1	PSTPIP1
	SOX13	1	SOX13
	SOX13	1	SOX13
	SOX13	1	SOX13
NM_005686	SOX13	1	SOX13
	SOX13	1	SOX13
	SOX13	1	SOX13
	SOX13	1	SOX13
	SOX13	1	SOX13
	SOX13	1	SOX13
NM_017996	DET1	-1	DET1
NM_001144074	DET1	-1	DET1
NM_001145718	CT47B1	-1	CT47B1
NM_001190417	ZNF674	-1	ZNF674
NM_001039891	ZNF674	-1	ZNF674
NM_001146291	ZNF674	-1	ZNF674
NM_001146291	ZNF674	-1	ZNF674
	ZNF674	-1	ZNF674
	ZNF674	-1	ZNF674
	ZNF674	-1	ZNF674
	ZNF674	-1	ZNF674
	ZNF674	-1	ZNF674
NM_001080146	CT47A1	-1	AL670379.1
NM_001080141	CT47A1	-1	AL670379.1
NM_001242922	CT47A1	-1	AL670379.1
NM_173571	CT47A1	-1	AL670379.1
NM_001080144	CT47A1	-1	AL670379.1
NM_001080143	CT47A1	-1	AL670379.1
NM_001080139	CT47A1	-1	AL670379.1
NM_001080142	CT47A1	-1	AL670379.1
NM_001080138	CT47A1	-1	AL670379.1
NM_001080145	CT47A1	-1	AL670379.1
NM_001080137	CT47A1	-1	AL670379.1
NM_019091	PLEKHA3	1	PLEKHA3
	PLEKHA3	1	PLEKHA3
	PLEKHA3	1	PLEKHA3
	PLEKHA3	1	PLEKHA3
		-1	PCMTD1P3
		-1	AC003087.4
	FAM82B	-1	FAM82B
	FAM82B	-1	FAM82B
	FAM82B	-1	FAM82B
	FAM82B	-1	FAM82B
NM_016033	FAM82B	-1	FAM82B
	FAM82B	-1	FAM82B
	FAM82B	-1	FAM82B
	FAM82B	-1	FAM82B
	FAM82B	-1	FAM82B
	FAM82B	-1	FAM82B
	FAM82B	-1	FAM82B
	FAM82B	-1	FAM82B
	FAM82B	-1	FAM82B
	FAM82B	-1	FAM82B
	FAM82B	-1	FAM82B
	FAM82B	-1	FAM82B
	FAM82B	-1	FAM82B
	FAM82B	-1	FAM82B
	FAM82B	-1	FAM82B
NM_007150	DKFZP686B22130	1	ZNF185
	DKFZP686B22130	1	ZNF185
	DKFZP686B22130	1	ZNF185
	DKFZP686B22130	1	ZNF185
	DKFZP686B22130	1	ZNF185
	DKFZP686B22130	1	ZNF185
NM_001178115	DKFZP686B22130	1	ZNF185
NM_001178106	DKFZP686B22130	1	ZNF185
NM_001178107	DKFZP686B22130	1	ZNF185
NM_007150	DKFZP686B22130	1	ZNF185
NM_001178108	DKFZP686B22130	1	ZNF185
NM_001178110	DKFZP686B22130	1	ZNF185
	DKFZP686B22130	1	ZNF185
	DKFZP686B22130	1	ZNF185
NM_001178113	DKFZP686B22130	1	ZNF185
	DKFZP686B22130	1	ZNF185
NM_007150	ZNF185	1	ZNF185
	ZNF185	1	ZNF185
	ZNF185	1	ZNF185
	ZNF185	1	ZNF185
	ZNF185	1	ZNF185
	ZNF185	1	ZNF185
NM_001178115	ZNF185	1	ZNF185
NM_001178106	ZNF185	1	ZNF185
NM_001178107	ZNF185	1	ZNF185
NM_007150	ZNF185	1	ZNF185
NM_001178108	ZNF185	1	ZNF185
NM_001178110	ZNF185	1	ZNF185
	ZNF185	1	ZNF185
	ZNF185	1	ZNF185
NM_001178113	ZNF185	1	ZNF185
	ZNF185	1	ZNF185
		-1	AC009508.1
NM_023948	MOSPD3	1	MOSPD3
NM_001040098	MOSPD3	1	MOSPD3
NM_001040097	MOSPD3	1	MOSPD3
	MOSPD3	1	MOSPD3
	MOSPD3	1	MOSPD3
	MOSPD3	1	MOSPD3
NM_023948	MOSPD3	1	MOSPD3
NM_001040098	MOSPD3	1	MOSPD3
NM_001040097	MOSPD3	1	MOSPD3
NM_001040099	MOSPD3	1	MOSPD3
	MOSPD3	1	MOSPD3
	MOSPD3	1	MOSPD3
NM_023948	MOSPD3	1	MOSPD3
NM_001040098	MOSPD3	1	MOSPD3
NM_001040097	MOSPD3	1	MOSPD3
	ANO4	1	ANO4
	ANO4	1	ANO4
	ANO4	1	ANO4
NM_178826	ANO4	1	ANO4
	ANO4	1	ANO4
	ANO4	1	ANO4
	ANO4	1	ANO4
	ANO4	1	ANO4
	ANO4	1	ANO4
	ANO4	1	ANO4
NM_006428	MRPL28	-1	MRPL28
	MRPL28	-1	MRPL28
	MRPL28	-1	MRPL28
NM_006428	MRPL28	-1	MRPL28
	MRPL28	-1	MRPL28
	MRPL28	-1	MRPL28
	MRPL28	-1	MRPL28
	MRPL28	-1	MRPL28
NM_006428	MRPL28	-1	MRPL28
	MRPL28	-1	MRPL28
	MRPL28	-1	MRPL28
	MRPL28	-1	MRPL28
NM_199352	SLC22A25	-1	SLC22A25
	SLC22A25	-1	SLC22A25
	SLC22A25	-1	SLC22A25
	SLC22A25	-1	SLC22A25
	SLC22A25	-1	SLC22A25
	SLC22A25	-1	SLC22A25
NM_199352	UST6	-1	SLC22A25
	UST6	-1	SLC22A25
	UST6	-1	SLC22A25
	UST6	-1	SLC22A25
	UST6	-1	SLC22A25
	UST6	-1	SLC22A25
NM_021975	RELA	-1	RELA
	RELA	-1	RELA
NM_001145138	RELA	-1	RELA
	RELA	-1	RELA
	RELA	-1	RELA
	RELA	-1	RELA
	RELA	-1	RELA
	RELA	-1	RELA
	RELA	-1	RELA
	RELA	-1	RELA
	RELA	-1	RELA
	RELA	-1	RELA
	RELA	-1	RELA
	RELA	-1	RELA
	RELA	-1	RELA
	RELA	-1	RELA
	RELA	-1	RELA
	RELA	-1	RELA
	RELA	-1	RELA
	RELA	-1	RELA
	RELA	-1	RELA
	RELA	-1	RELA
	RELA	-1	RELA
	RELA	-1	RELA
	RELA	-1	RELA
	RELA	-1	RELA
	RELA	-1	RELA
	PRKG1	1	PRKG1
NM_006258	PRKG1	1	PRKG1
	PRKG1	1	PRKG1
	PRKG1	1	PRKG1
NM_001098512	PRKG1	1	PRKG1
	PRKG1	1	PRKG1
NM_019886	CHST7	1	CHST7
NM_005803	FLOT1	-1	FLOT1
	FLOT1	-1	FLOT1
	FLOT1	-1	FLOT1
	FLOT1	-1	FLOT1
	FLOT1	-1	FLOT1
	FLOT1	-1	FLOT1
	FLOT1	-1	FLOT1
	FLOT1	-1	FLOT1
	FLOT1	-1	FLOT1
	FLOT1	-1	FLOT1
	FLOT1	-1	FLOT1
	FLOT1	-1	FLOT1
	FLOT1	-1	FLOT1
NM_032591	SLC9A7	-1	SLC9A7
	SLC9A7	-1	SLC9A7
	SLC9A7	-1	SLC9A7
	SLC9A7	-1	SLC9A7
	POP1	1	POP1
NM_015029	POP1	1	POP1
NM_001145860	POP1	1	POP1
NM_001145861	POP1	1	POP1
NM_015029	POP1	1	POP1
NM_001145860	POP1	1	POP1
NM_001145861	POP1	1	POP1
	POP1	1	POP1
NM_000612	IGF2	-1	IGF2
NM_001007139	IGF2	-1	IGF2
	IGF2	-1	IGF2
NM_000612	IGF2	-1	IGF2
NM_001007139	IGF2	-1	IGF2
NM_001127598	IGF2	-1	IGF2
NM_001127598	IGF2	-1	IGF2
	IGF2	-1	IGF2
NM_000612	IGF2	-1	IGF2
NM_001007139	IGF2	-1	IGF2
NM_000612	IGF2	-1	IGF2
NM_001007139	IGF2	-1	IGF2
NM_000612	IGF2	-1	IGF2
NM_001007139	IGF2	-1	IGF2
	IGF2	-1	IGF2
	IGF2	-1	IGF2
NM_000612	IGF2	-1	IGF2
NM_001007139	IGF2	-1	IGF2
	IGF2	-1	IGF2
	THSD7B	1	THSD7B
	THSD7B	1	THSD7B
	THSD7B	1	THSD7B
	THSD7B	1	THSD7B
	THSD7B	1	THSD7B
NM_001080427	THSD7B	1	THSD7B
	THSD7B	1	THSD7B
	CAPZA2	1	CAPZA2
	CAPZA2	1	CAPZA2
NM_006136	CAPZA2	1	CAPZA2
	CAPZA2	1	CAPZA2
	CAPZA2	1	CAPZA2
	CAPZA2	1	CAPZA2
	CAPZA2	1	CAPZA2
	CAPZA2	1	CAPZA2
	CAPZA2	1	CAPZA2
	CAPZA2	1	CAPZA2
	CAPZA2	1	CAPZA2
	CAPZA2	1	CAPZA2
	CAPZA2	1	CAPZA2
	CAPZA2	1	CAPZA2
	SCIN	1	SCIN
NM_001112706	SCIN	1	SCIN
	SCIN	1	SCIN
	SCIN	1	SCIN
	SCIN	1	SCIN
	SCIN	1	SCIN
NM_033128	SCIN	1	SCIN
	SCIN	1	SCIN
	SCIN	1	SCIN
	SCIN	1	SCIN
NM_033128	SCIN	1	SCIN
NM_133378	TTN	-1	TTN
NM_003319	TTN	-1	TTN
	TTN	-1	TTN
	TTN	-1	TTN
	TTN	-1	TTN
	TTN	-1	TTN
	TTN	-1	TTN
	TTN	-1	TTN
	TTN	-1	TTN
	TTN	-1	TTN
	TTN	-1	TTN
	TTN	-1	TTN
	TTN	-1	TTN
NM_133437	TTN	-1	TTN
NM_133432	TTN	-1	TTN
	TTN	-1	TTN
	TTN	-1	TTN
	TTN	-1	TTN
	TTN	-1	TTN
	TTN	-1	TTN
NM_133379	TTN	-1	TTN
	TTN	-1	TTN
NM_052854	CREB3L1	1	CREB3L1
	CREB3L1	1	CREB3L1
	CREB3L1	1	CREB3L1
	CREB3L1	1	CREB3L1
	CREB3L1	1	CREB3L1
	CREB3L1	1	CREB3L1
	CREB3L1	1	CREB3L1
	CREB3L1	1	CREB3L1
	ETNK2	-1	ETNK2
NM_018208	ETNK2	-1	ETNK2
	ETNK2	-1	ETNK2
	ETNK2	-1	ETNK2
	ETNK2	-1	ETNK2
	ETNK2	-1	ETNK2
	ETNK2	-1	ETNK2
	ETNK2	-1	ETNK2
	ETNK2	-1	ETNK2
	ETNK2	-1	ETNK2
	ETNK2	-1	ETNK2
	ETNK2	-1	ETNK2
	ETNK2	-1	ETNK2
	ETNK2	-1	ETNK2
NM_017437	CPSF2	1	CPSF2
	CPSF2	1	CPSF2
	CPSF2	1	CPSF2
	CPSF2	1	CPSF2
	CPSF2	1	CPSF2
	PAICS	1	PAICS
	PAICS	1	PAICS
	PAICS	1	PAICS
NM_001079524	PAICS	1	PAICS
NM_001079525	PAICS	1	PAICS
	PAICS	1	PAICS
NM_006452	PAICS	1	PAICS
NM_001079524	PAICS	1	PAICS
	PAICS	1	PAICS
NM_006452	PAICS	1	PAICS
NM_001079524	PAICS	1	PAICS
		-1	AC091304.2
		-1	AC091304.2
	SLIT2	1	SLIT2
NM_004787	SLIT2	1	SLIT2
	SLIT2	1	SLIT2
	SLIT2	1	SLIT2
	SLIT2	1	SLIT2
	SLIT2	1	SLIT2
	SLIT2	1	SLIT2
	SLIT2	1	SLIT2
	SLIT2	1	SLIT2
	SLIT2	1	SLIT2
	SLIT2	1	SLIT2
	SLIT2	1	SLIT2
	NFKBIZ	1	NFKBIZ
	NFKBIZ	1	NFKBIZ
NM_001005474	NFKBIZ	1	NFKBIZ
	NFKBIZ	1	NFKBIZ
NM_031419	NFKBIZ	1	NFKBIZ
	NFKBIZ	1	NFKBIZ
	NFKBIZ	1	NFKBIZ
	NFKBIZ	1	NFKBIZ
	NFKBIZ	1	NFKBIZ
	NFKBIZ	1	NFKBIZ
	NFKBIZ	1	NFKBIZ
NM_001242909	RSPO1	-1	RSPO1
	RSPO1	-1	RSPO1
NM_001242908	RSPO1	-1	RSPO1
NM_001038633	RSPO1	-1	RSPO1
NM_001038633	RSPO1	-1	RSPO1
NM_001038633	RSPO1	-1	RSPO1
NM_001242910	RSPO1	-1	RSPO1
	CTDSP1	1	CTDSP1
	CTDSP1	1	CTDSP1
	CTDSP1	1	CTDSP1
	CTDSP1	1	CTDSP1
	CTDSP1	1	CTDSP1
NM_001206879	CTDSP1	1	CTDSP1
NM_001206878	CTDSP1	1	CTDSP1
NM_182642	CTDSP1	1	CTDSP1
NM_021198	CTDSP1	1	CTDSP1
	CTDSP1	1	CTDSP1
	CTDSP1	1	CTDSP1
	CTDSP1	1	CTDSP1
	CTDSP1	1	CTDSP1
	CTDSP1	1	CTDSP1
	CTDSP1	1	CTDSP1
	CTDSP1	1	CTDSP1
	CTDSP1	1	CTDSP1
	CTDSP1	1	CTDSP1
NM_023073	C5ORF42	-1	C5orf42
	C5ORF42	-1	C5orf42
